source_id,source_x,source_y,run,Ts,I,SD,Success,Type
1,72.02679239473956,68.72830044131277,91,10.198267593523308,10,3099.611943134513,1,RL
1,72.02679239473956,68.72830044131277,92,7.9240896618019105,7,2907.4030446249144,1,Fixed
1,72.02679239473956,68.72830044131277,92,12.432036802452425,10,2996.723817273529,1,RL
1,72.02679239473956,68.72830044131277,93,8.529885970104335,13,2477.021139987684,1,Fixed
1,72.02679239473956,68.72830044131277,93,15.052429543010595,11,2993.487358751708,1,RL
1,72.02679239473956,68.72830044131277,94,13.433436091919779,10,3173.0352051604814,1,Fixed
1,72.02679239473956,68.72830044131277,94,8.145116019263666,14,3070.11576667289,1,RL
1,72.02679239473956,68.72830044131277,95,21.102716218518527,12,3049.6326934689596,1,Fixed
1,72.02679239473956,68.72830044131277,95,11.634761824254294,13,2910.0242751195915,1,RL
1,72.02679239473956,68.72830044131277,96,17.29187334163162,15,3626.663578801783,1,Fixed
1,72.02679239473956,68.72830044131277,96,6.4235819787000406,13,2874.406682971836,1,RL
1,72.02679239473956,68.72830044131277,97,16.289264413138078,13,2930.65656082014,1,Fixed
1,72.02679239473956,68.72830044131277,97,13.271359032559815,18,4718.454244228174,1,RL
1,72.02679239473956,68.72830044131277,98,15.268787770580847,14,3010.623431965288,1,Fixed
1,72.02679239473956,68.72830044131277,98,9.002108167024684,8,2861.5673643783175,1,RL
1,72.02679239473956,68.72830044131277,99,17.57995485444013,12,3117.3818301810006,1,Fixed
1,72.02679239473956,68.72830044131277,99,6.661061205494991,7,2543.5055570963304,1,RL
2,9.575419866335766,92.25724049058,0,2.080223912030136,10,2610.737777920665,1,Fixed
2,9.575419866335766,92.25724049058,0,1.9025536021242622,9,3070.8550857809323,1,RL
2,9.575419866335766,92.25724049058,1,18.477342566067094,12,2750.1546363038988,1,Fixed
2,9.575419866335766,92.25724049058,1,10.623430702017924,11,3340.606809720151,1,RL
2,9.575419866335766,92.25724049058,2,17.65625066168213,11,2989.3939321606713,1,Fixed
2,9.575419866335766,92.25724049058,2,4.553578335573404,10,3113.047645224403,1,RL
2,9.575419866335766,92.25724049058,3,18.872027297740956,14,3096.468020381183,1,Fixed
2,9.575419866335766,92.25724049058,3,1.2750906653765637,8,2712.107461715249,1,RL
2,9.575419866335766,92.25724049058,4,1.1936065401117872,4,2336.871525753634,1,Fixed
2,9.575419866335766,92.25724049058,4,10.053446636435227,12,2717.7376558285305,1,RL
2,9.575419866335766,92.25724049058,5,15.482018098863358,13,2657.749490330573,1,Fixed
2,9.575419866335766,92.25724049058,5,10.850869189697054,13,2583.9139590769514,1,RL
2,9.575419866335766,92.25724049058,6,20.742591673738886,15,3017.576838158551,1,Fixed
2,9.575419866335766,92.25724049058,6,17.987762009398665,12,3708.9134131885867,1,RL
2,9.575419866335766,92.25724049058,7,5.875509908838799,9,2565.3283117237816,1,Fixed
2,9.575419866335766,92.25724049058,7,12.05205978660646,13,2797.496842190112,1,RL
2,9.575419866335766,92.25724049058,8,5.179236554746704,11,2404.6971359056515,1,Fixed
2,9.575419866335766,92.25724049058,8,13.70955958333017,13,2744.600759957608,1,RL
2,9.575419866335766,92.25724049058,9,11.809667710953615,14,3651.4982624527293,1,Fixed
2,9.575419866335766,92.25724049058,9,2.084715185586593,12,2442.283792769715,1,RL
2,9.575419866335766,92.25724049058,10,5.882116211281076,12,2703.4982835113956,1,Fixed
2,9.575419866335766,92.25724049058,10,22.675051223486246,12,3187.80126485802,1,RL
2,9.575419866335766,92.25724049058,11,3.1111493619379957,15,2975.787470475664,1,Fixed
2,9.575419866335766,92.25724049058,11,24.010531775831573,12,2880.813449130758,1,RL
2,9.575419866335766,92.25724049058,12,9.635448840128204,11,3494.1391624456915,1,Fixed
2,9.575419866335766,92.25724049058,12,15.418706020143242,14,3080.8169107412086,1,RL
2,9.575419866335766,92.25724049058,13,2.0599224664194082,10,2362.713436764382,1,Fixed
2,9.575419866335766,92.25724049058,13,14.858310487178546,11,2433.4183541459984,1,RL
2,9.575419866335766,92.25724049058,14,15.903714624546936,12,2631.425851188367,1,Fixed
2,9.575419866335766,92.25724049058,14,16.62317460241179,15,3485.3711079567292,1,RL
2,9.575419866335766,92.25724049058,15,6.988306731083808,13,2166.37320329891,1,Fixed
2,9.575419866335766,92.25724049058,15,4.250446241391885,12,3175.9509519854264,1,RL
2,9.575419866335766,92.25724049058,16,11.22981863553743,7,2598.209593758266,1,Fixed
2,9.575419866335766,92.25724049058,16,8.911222371800283,16,3165.1829126771886,1,RL
2,9.575419866335766,92.25724049058,17,9.893487804502445,10,2658.2282365938568,1,Fixed
2,9.575419866335766,92.25724049058,17,15.12637913367642,9,2603.1019562792553,1,RL
2,9.575419866335766,92.25724049058,18,7.861622589104262,11,2888.8423137656564,1,Fixed
2,9.575419866335766,92.25724049058,18,7.91203422362568,10,2395.7941912849346,1,RL
